Region,Col1,Contents,Date,Joy_count,Peace_count,sentiment
Riyadh,الجوهره فهد ⁦🇸🇦⁩,#شكرا_لمن_تقولونها https://t.co/ZWUEfGJlEC,22/02/2019 10:17,0,0,Other
Jeddah,مُصعب أمير | MA,اللهم صلِّ وسلم على حبيبنا ورسولنا محمد,22/02/2019 10:17,0,1,Peace
Buraydah,معزي الصالحي,@fts75il9d6mbdWU @W1Mfh اصلح اتوقع كل مباراة,22/02/2019 10:17,0,0,Other
Riyadh,رهف,"يعتقد البعض الاعتذار يعني الضعف ! الاعتذار هو قوة وبنفس الوقت لطف إذا تخاف على مشاعر الشخص اللي تحبه ، وإذا ما تعرف… https://t.co/ucO0JTJ4kO",22/02/2019 10:17,0,0,Other
Jazan,فيصل بن محمد الشدوخي,"كم تُفرحنا كلمة ""من عيوني"" 
إذا أتتنا ممن نُحِبهم 

فما بالك لو قالها لك ربُّك 
""واصبر لحكم ربِّك فإنك بأعيننا""… https://t.co/IqRZ1PjYeZ",22/02/2019 10:17,1,0,Joy
Riyadh,جمال السيحاني,"اللهم صل وسلم على نبينا محمد ﷺ
#الجمعة",22/02/2019 10:17,0,1,Peace
Riyadh,فهد,@waha1950 اللهم آمين,22/02/2019 10:17,0,0,Other
Jeddah,عزوز  #بوفون,الله صلِ وسلم على نبينا محمد .,22/02/2019 10:17,0,1,Peace
Riyadh,مصعب بن عبدالعزيز..,@ahmed_ash15 بإذن الله ياوحش😂💙💙,22/02/2019 10:17,0,0,Other
Tabuk,ميج الشهري✨,"اللهم إنا نسألك في يوم الجمعه خير يشبه المطر، وفرحة تمحي كل حزن، وفرج لكل صابر، وشفاء لكل مريض، وإستجابة لكل دعاء
جمعة طيبة ⚘",22/02/2019 10:17,2,1,Joy
Buraydah,أديب .,جمعة مباركه ❤️,22/02/2019 10:17,0,0,Other
Al Khobar,Marwah Mugharbil,اللهم ارحم أمي و أبي و اغفرلهم و اجعل قبرهم في نعيم مقيم من جناتك و اجمعنا بهم بالفردوس الأعلى,22/02/2019 10:17,0,2,Peace
Baha,...,"ولنا في كل جمعة ثلاث رحمات🕊صلاة على النبي، وسورة الكهف، ودعوة مستجابة 💙 https://t.co/aACnBp2ETw",22/02/2019 10:17,0,0,Other
Makkah Al Mukarrama,عبدالله الهآشم 💙.,اللّهم صلِ وسَلم على نبيّنا مُحمد 🍃 #يوم_الجمعه https://t.co/oER1PeWJDM,22/02/2019 10:17,0,0,Other
Buraydah,نويصر 🎵,https://t.co/mSZimbLOuh,22/02/2019 10:17,0,0,Other
Jeddah,شهد✨,@khaled_bafageeh يالله 💔,22/02/2019 10:17,0,0,Other
Ahsa,فوزي الجمعان بوصهيب,@Rabi1D @Dr_Sami2 @SpeciaEdl @hayaalawad ٢٧ سنة بالتربية الخاصة لكي  نحقق معادلة جودة معلمي ومعلمي التربية الخاصة أ… https://t.co/W7ikJEMp3G,22/02/2019 10:17,0,0,Other
Al Qunfidhah,محمد العاقل,#يوم_الجمعه https://t.co/ijTab0HSLq,22/02/2019 10:17,0,0,Other
Makkah Al Mukarrama,Deezay,اكتشفت اصعب شي بحياتي التعايش في اشخاص معينين فحياتي ولازم اقدر اتعايش معهم و احس اذا قدرت بكون سويت انجاز بقعد فخور فيه طول حياتي ..,22/02/2019 10:17,0,0,Other
Riyadh,Almostshar,"﷽

﴿إِنَّ اللَّهَ وَمَلَائِكَتَهُ يُصَلُّونَ على النَّبِيِّ يَا أَيُّهَا الَّذِينَ ءآمَنُوا صَلُّوا عَلَيْه وَسَلِّمُوا تَسْلِيمًا﴾",22/02/2019 10:17,0,0,Other
Riyadh,مصاعد سناف,#يوم_الجمعة https://t.co/nw2EaGvzYP,22/02/2019 10:17,0,0,Other
Jeddah,نيزاراندي,شوفوا المنشن .. تكاثروا الدخلاء https://t.co/z4e31TWfaX,22/02/2019 10:17,0,0,Other
Riyadh,The Dead Immortal,@i3zBalor @EliteMesh @_KOFan حطوني معكم,22/02/2019 10:17,0,0,Other
Dammam,G..ALrefaei,@JANTLE_MAN1 ياسيدي مقارنه ظالمة للسعوديه العظمى مع دولتي الارهاب تركيا وايران,22/02/2019 10:17,0,0,Other
Jeddah,محامي اليونايتـد,عاجل ورسميًا : اتحاد كرة القدم ' فيفا ' يقرر منع نادي تشيلسي من تسجيل اللاعبين لفترتي انتقالات ( الصيفية و الشتوية… https://t.co/lIcSxBQJfZ,22/02/2019 10:17,0,0,Other
Hail,⁠ ابراهيم الشمري  ⁩⁠  ⁩⁠,"#صداره_بس
الهلال مكانه في اوروبا 💙🏴󠁧󠁢󠁥󠁮󠁧󠁿💙
@MnbrAlhilal @m_bin_faisal @Alhilal_FC https://t.co/UPJMenVmb5",22/02/2019 10:17,0,0,Other
Al Khobar,ع©,@wasalqahtani @mHatHut هم يبررون لها من ناحية أن النقاب يعيق التواصل أو حضور غداءات العمل مثلاً :),22/02/2019 10:17,0,0,Other
Jeddah,عزوز,@q_im14 جاتني ام الركب لما سويتها بس عوافي اهم شيء ال20 جت,22/02/2019 10:17,0,0,Other
Jeddah,Deema,هي الفرصه دي تتساب؟,22/02/2019 10:17,0,0,Other
Safwa,Rajaie,سيم https://t.co/O5Vv1TZyx6,22/02/2019 10:17,0,0,Other
Buraydah,محمد.,"وششش اللي الحمدلله على سلامته 😭😭😂😂😂
ريلاكس يااخوان 😂😂😂😂😂😂😂😂😂😂 https://t.co/16wXHqXS2w",22/02/2019 10:17,0,2,Peace
Riyadh,abo-yzn16,@GasimHassan17 @aalsahan خلك على وهم العالمية تكفيك,22/02/2019 10:17,0,0,Other
Al Qunfidhah,عبدالله.,#يوم_الجمعه https://t.co/16rQyO0sVQ,22/02/2019 10:16,0,0,Other
Ras Tanura,Ali Mohammed,#بكلمه_اوصف_الحب وهو موجود عشان اوصفه 🤣,22/02/2019 10:16,0,0,Other
Al Madinah Al Munawwarah,"علي الرحيلي "" أبو ثامر""",@KHALEDAlharbey مشكلة بيليتش أن الصنيع لا يريده وبعض اللاعبين المحليين يتعمدون احراجه,22/02/2019 10:16,0,0,Other
Riyadh,عبدالله الماجد,@Alsoqeer @RaedAlhussain3 @GREEN_H_L @ourenviroment @zuhor2016 @Almethnbany @green_onaizah للأسف يادكتور البعض دون… https://t.co/g01MjnTLJA,22/02/2019 10:16,0,0,Other
Riyadh,بدر سعود العرافه,"@Hamed__Alassadi انا لله وانا اليه راجعون
احسن الله عزاكم
الله يغفر له ويرحمه ويسكنه فسيح جناته",22/02/2019 10:16,0,0,Other
Riyadh,خارج عن الأعراف,"..

- صلوا على رجُلاً بعثه الله إلينا رسُولاً وشفيعاً فِيوم لا ينفع فيه مالاً ولا بنون .
"" اللهم صلِ وسلمّ علَى نبي… https://t.co/vmQ5GbFo7F",22/02/2019 10:16,0,1,Peace
Jeddah,Srosha,"#بكلمه_اوصف_الحب 
وكأن وجوده وسيله لحب الحياه https://t.co/WwymA8e7V6",22/02/2019 10:16,0,0,Other
Riyadh,إبراهيم نياز,"@NazzalAlSuliman شكراً لك أخوي نزال على كلماتك الرائعة،، وتشرفت بلقائكم،، موفقين لكل خير 🌹",22/02/2019 10:16,0,0,Other
Riyadh,ABDULMAJEED,"اللهم في يوم الجمعة ارحم من غابوا غيابًا ابديًا اللهم ابعث لهم نورًا إلى يوم يبعثون ❤️.
-
#يوم_الجمعة https://t.co/mFLGLMuSCJ",22/02/2019 10:16,0,4,Peace
Riyadh,hatash.alotaibi@,يا الله فل نبدى https://t.co/HuYCu574Xq,22/02/2019 10:16,0,0,Other
Riyadh,رهف💕,#معصِيتي_راحتي  #ديوث ديوث خاص,22/02/2019 10:16,0,0,Other
Ahsa,SMRGND ★,ابي تمارين لليد لان شكلي بنكرف بختبار النقد..🙂💔,22/02/2019 10:16,0,0,Other
Riyadh,Abeer  ♑️,@Berain_water اخذت مويا قزاز من عندكم طعمها تراب .. ليش كذا ؟؟؟,22/02/2019 10:16,0,0,Other
Arar,#عُمر_العنزي ⁦🇸🇦⁩,@7Alsabe @Alroeya بتكون كلها لمستخدمين ابل وش نستفيد حنا منها ؟,22/02/2019 10:16,0,0,Other
Bisha,جبران المعاوي,مولع جمهور الهلال نار نار 🔥🔥 https://t.co/1pKZgSf3Ni,22/02/2019 10:16,0,0,Other
Hafr Al Batin,Khaled,@manar9alriyadh3 المفروض يعاقبونه بأن ما يلعب طول حياته بأي نشاط رياضي,22/02/2019 10:16,0,0,Other
Al Madinah Al Munawwarah,أيمن الغامدي,@mane_faisal @MadinaAuthority شوف الجديد لايفوتك,22/02/2019 10:16,0,0,Other
Taif,جمعية تحفيظ القرآن بوادي ليه,"تكريم الطلاب المتميزين الحاصلين على البطاقة الذهبية لهذا الأسبوع بالمجمع القرآني بشقصان
نسأل الله أن يبارك فيهم و أ… https://t.co/G5F6w3rqOG",22/02/2019 10:16,0,0,Other
Riyadh,-,#وجد_التلا اللهم في يوم الجمعه إرحم صديقتي التي حن لها قلبي وهي تحت التراب اللهم انزل عليها نوراً من نورك ونور عليه… https://t.co/YNYmkBMbEc,22/02/2019 10:16,0,2,Peace
Buraydah,نويصر 🎵,https://t.co/S4dXfg4ve7,22/02/2019 10:16,0,0,Other
Riyadh,GHADI,@s_al3mry @soma_7rb انا اتكلم عن التكريم زي ماهو مكتوب في الخبر😂واما موضوع التخرج فانا معك فيه مبالغه كبيره وضغط على الطالب مادياً 👍🏻,22/02/2019 10:16,0,0,Other
Hail,Saad Saud,"﷽

 ﴿إِنَّ اللَّهَ وَمَلَائِكَتَهُ يُصَلُّونَ عَلَى النَّبِيِّ يَا أَيُّهَا الَّذِينَ آَمَنُوا صَلُّوا عَلَيْهِ وَسَلِّمُوا تَسْلِيمًا﴾""ﷺ",22/02/2019 10:16,0,0,Other
Makkah Al Mukarrama,سلمان فلاته,اللهم صَل وسلم على نبينا محمد 🍂,22/02/2019 10:16,0,1,Peace
Riyadh,إبراهيم.,@433ll اجل الله يعينك تحمل,22/02/2019 10:16,0,0,Other
Makkah Al Mukarrama,نور عتيقه ازمي,Batuk non stop because if the pass few days punya weather .. get well soon self,22/02/2019 10:16,0,0,Other
Hail,هـتّون ألمـنيع.,لاغاب بّدر الكون وجهك بديلهُ .,22/02/2019 10:16,0,0,Other
Jubail Industrial City,Rsd  🇸🇦,اللهم صل وسلم على سيدنا محمد❤️,22/02/2019 10:16,0,1,Peace
Makkah Al Mukarrama,فاطمه⚜️.,@A29324652 حبيبببببتي ننننوالللللل احبببك ☹️❤️.,22/02/2019 10:16,0,0,Other
Riyadh,Eng. Wail Alhazmi,"@Ambassador_TVTC بعض الموظفين يجد انه احق واجدر بالمنصب منك.
فيبدأ بالتحسس بل يحاربك ويفشلك
هو يرى انه مظلوم وانك ا… https://t.co/7R5TrlzuqK",22/02/2019 10:16,0,0,Other
Riyadh,جمعان ال بليم,لمحبين الرياضه تابع مبارة الهلال ولاتحاد الان على السعوديه يمكن يفوز لاتحاد,22/02/2019 10:16,0,0,Other
Ahsa,ُ,"ياطول ماجيت ساري في حراويك 
عجل واخاف القمر يظهر عليا 🎶💜
#Abdu https://t.co/gZB8zHzBT8",22/02/2019 10:16,0,0,Other
Riyadh,ساره,"#بابا_وديني_للبقاله
جميل يا حوووبي",22/02/2019 10:16,0,0,Other
Dhahran,البخت القحطاني♋️💜,"#غرد_تغريده_صلاه_عالنبي
ٰ﴿إن الله وملائكته يصلون على النَّبِيِّ ياأيهاالذين آَمَنُواصَلُّواعليه وَسَلِّمُوا تَسْلِي… https://t.co/Vo3qjbabUU",22/02/2019 10:16,0,0,Other
Jeddah,Ahmed | أحمد,@thecactinthehat https://t.co/JLj6Y1gOEN,22/02/2019 10:16,0,0,Other
Jeddah,عزوز  #بوفون,@xziix30 عسى روقانك دايم,22/02/2019 10:16,0,0,Other
Riyadh,خارج عن الأعراف,"• سُبحان الله .     
• الحمدلله .  
• لا اله الا الله .  
• الله أكبـر .
• أستغفــرالله .
• لاحول ولا قوة الا بالله… https://t.co/JnsFxJlPX3",22/02/2019 10:16,0,1,Peace
Riyadh,52,عُطري المُفضل خلص وهالشي مزعلنيي مره):,22/02/2019 10:16,0,0,Other
Jeddah,Jouri Nabeel🕯,😅🤦🏻‍♀️ https://t.co/x6t03LlR0y,22/02/2019 10:16,0,0,Other
Jeddah,شهد✨,@Asoola_123 نفسيتي داون يقلك وانا اكمل نومتي هناك 😂😂🙂,22/02/2019 10:16,0,0,Other
Riyadh,Abdullah Al Hudaithi,"تشلسي راح يستأنف، أولاً للجنة الاستئناف في فيفا ثم لمحكمة التحكيم الرياضية. وحتى يصدر الحكم النهائي، الإيقاف مفروض… https://t.co/mp78xpjnvG",22/02/2019 10:16,0,0,Other
Tubarjal,ابوبدرمنصورالشرعي الشراري,@Saud__Alrd3an ياسلام عليك👍ابدعت صح لسانك🌹🌹✋🏻,22/02/2019 10:16,2,1,Joy
Jeddah,Fahad,@HalwaniMoneer @drWbaghdadi 😂😂😂والله صدقت مافي فريق الا ودهمل الاتحاد,22/02/2019 10:16,0,0,Other
Jeddah,☤ TKB,@zOOm_97 معذور يا زوم الحب .. الله يوفقك ويسهل عليك.. المرة الجاية ما حرضى الا وعبدالجليل وعبدالله يكونو معاك...,22/02/2019 10:16,0,1,Peace
Al Dawadmi,Naif ⁵¹¹ 🇸🇦.,"﷽

﴿إنّ اللهَ وملائكتَهُ يُصَـلُّونَ على النبي يا أيها الذين آمنوا صَلُّوا عليه وسلِّمُوا تسليما﴾.",22/02/2019 10:16,0,2,Peace
Buraydah,Maryam ★.,Instagram: maryam70_,22/02/2019 10:16,0,0,Other
Makkah Al Mukarrama,﮼بدر ﮼المعبدي,"يعقوبُ عليه السلام لـمَّا فَقَدَ 
ولدًا وطالَ عليه الأمر لم ييأس
 من الفرج فَأُخِذَ ولدُه الآخر . ومع
 ذلك لم ينقطع… https://t.co/fITbTRwBZq",22/02/2019 10:16,0,3,Peace
Jeddah,Mohammed.,@Deemaa770 @judyyy45 بالراء الله يصلحك,22/02/2019 10:16,0,0,Other
Makkah Al Mukarrama,سلطان,كل نعمة عظيمة بالحمد تزيد فاللهُم لك الحمد دائماً وأبداً.,22/02/2019 10:16,0,0,Other
Jeddah,آخر الليل,@um_abdullah_j1 @DrLalibrahim أدري ..,22/02/2019 10:16,0,0,Other
Riyadh,ابومحمد 1962 الرياض مواطن سعودي لا أحب من الرياضه,وش نوع الحليب اللي يشربه السويد 😅😅😅😅😅 https://t.co/34S13LtUp6,22/02/2019 10:16,0,0,Other
Jeddah,عزوز  #بوفون,@mishalouv @Nzay7d لا تعلم اصص 🌚😂,22/02/2019 10:16,0,0,Other
Jeddah,salo7,"تفاءل :
الحمدلله ما ضاق أمرٌ ثمّ هان ، الحمدلله مُبدلِ العُسر باليُسر والحمدلله حمدًا يملأ الميزان..",22/02/2019 10:16,1,1,Other
Buraydah,نويصر 🎵,https://t.co/i04wvIQQ5V,22/02/2019 10:16,0,0,Other
Sakaka,عمّاش القادر,"#ربيع الجوف- ربيع الشمال 
الجوف عذفاء- عرعر شعيب الاقرع
#مهرجان حلوه الجوف https://t.co/eVwegnu9uM",22/02/2019 10:16,0,0,Other
Riyadh,fhhg9386@,"@STC_KSA 5 جيجا بيانات 
9 جيجا سوشال",22/02/2019 10:16,0,0,Other
Hail,فيصل بن مهدي التبيناوي,"#يوم_الجمعه
اللهُم في يوم الجُمعه، آجمعنَا في دارٍ لا يتغَير جمالَها ولا يُفنَى نعيمُها ولا يُبلى حُسنها، ياربّ أرزقنا جنتُك💛 """,22/02/2019 10:16,0,0,Other
Riyadh,فهد محمد الفوزان,@HHW_8 يا هلا القهوه,22/02/2019 10:16,0,0,Other
Al Khobar,سيف المعمري,"@UmReem_93 الله حلل له اربع على 
حسب قدرته ولا ظالم 
ولا مظلوم ومن لم يستطع 
فواحد",22/02/2019 10:16,0,0,Other
Makkah Al Mukarrama,فاطمه⚜️.,@Ranaaaa511 ييييارب م يمر يوم ببببدونكمممم 😩❤️❤️❤️❤️.,22/02/2019 10:16,0,0,Other
Jeddah,محمد اليافعي .,"صعفه للكل ، فواز صريح 🖐🏻 https://t.co/R7smDDtZgA",22/02/2019 10:16,0,0,Other
Tarout,زَينّب.,"I'm at Al-Turki’s Home🏠💛. in Tarout, Ash Sharqiyah https://t.co/mHpx5GTPhK",22/02/2019 10:16,0,0,Other
Makkah Al Mukarrama,Layan☤,"اللهم صلِّ وسلِّم وبارك على نبينا محمد ، صلاةً تحلُّ بها العُقد وتفكُّ بها الكرب وتفتحُ بها أبواب الفرج ♥️",22/02/2019 10:16,0,1,Peace
Khamis Mushait,Rak👨🏼‍🔬,ميسي https://t.co/nzHAZwnWG7,22/02/2019 10:16,0,0,Other
Riyadh,Dana,@nouuufffaaa من زينها عاد,22/02/2019 10:15,0,0,Other
Ahsa,khaL💗,@cIONRsVHnYiOHGJ خاص,22/02/2019 10:15,0,0,Other
Jeddah,مدرسة محمد الفاتح,"🎉🎉🎉🎉شاركونا في المسابقة و اربح معنا كروت شحن  
٥٠ ريال ، ٣٠ ريال ، ٢٠ ريال
👇🏻👇🏻👇🏻👇🏻👇🏻
@MOSIBQAT
#يوم_الجمعه https://t.co/C2RnskvS1M",22/02/2019 10:15,0,0,Other
Al Dawadmi,نايف بن ضبيب,"﷽

﴿إنّ اللهَ وملائكتَهُ يُصَـلُّونَ على النبي يا أيها الذين آمنوا صَلُّوا عليه وسلِّمُوا تسليما﴾.",22/02/2019 10:15,0,2,Peace
